"key","number","name","city","state_prov","country","rookie_year"
"frc4818","4818","The Herd","West Fargo","North Dakota","USA","2013"
"frc4819","4819","Flat Mountain Mechanics","Mount Pleasant","Michigan","USA","2013"
"frc4821","4821","CyberUs","Washington","District of Columbia","USA","2013"
"frc4823","4823","Metal Manes","Loris","South Carolina","USA","2013"
"frc4824","4824","BerryBotics","Logansport","Indiana","USA","2013"
"frc4827","4827","Minerbotics","Negaunee","Michigan","USA","2013"
"frc4828","4828","RoboEagles","Raleigh","North Carolina","USA","2013"
"frc4829","4829","Titanium Tigers","Chapel Hill","North Carolina","USA","2013"
"frc4835","4835","Junkyard Dawgs","Manistique","Michigan","USA","2013"
"frc4838","4838","Outlaws","River Rouge","Michigan","USA","2013"
"frc484","484","Roboforce","Havertown","Pennsylvania","USA","2000"
"frc4840","4840","The Panthers","Redford","Michigan","USA","2013"
"frc4841","4841","Optimal Robotics","Tucson","Arizona","USA","2013"
"frc4842","4842","Botrregos","Chihuahua","Chihuahua","Mexico","2013"
"frc4845","4845","Lion's Pride","Duluth","Minnesota","USA","2013"
"frc4846","4846","G.I. Frost Bots","Gary","Indiana","USA","2013"
"frc4847","4847","Techno-Logic Trojans","Green Sea","South Carolina","USA","2013"
"frc4851","4851","JungleBots","Detroit","Michigan","USA","2013"
"frc4852","4852","The Eliminators","Shallowater","Texas","USA","2013"
"frc4854","4854","Trobots","Detroit","Michigan","USA","2013"
"frc4855","4855","Ramageddon","South Haven","Michigan","USA","2013"
"frc4856","4856","Brearley/Chapin Double X","New York","New York","USA","2013"
"frc4859","4859","The CyBears","Byron","Minnesota","USA","2013"
"frc486","486","Positronic Panthers","Wallingford","Pennsylvania","USA","2000"
"frc4860","4860","Salesian Ironmen","New Rochelle","New York","USA","2013"
"frc4861","4861","Beastbots","Chapel Hill","North Carolina","USA","2013"
"frc488","488","Team XBOT","Seattle","Washington","USA","2000"
"frc4901","4901","Garnet Squadron","Columbia","South Carolina","USA","2014"
"frc4902","4902","The Wildebots","Burlington","Ontario","Canada","2014"
"frc4903","4903","Mustangs","Windsor","Ontario","Canada","2014"
"frc4904","4904","Bot-Provoking","San Mateo","California","USA","2014"
"frc4905","4905","Andromeda One","Ayer","Massachusetts","USA","2014"
"frc4906","4906","The Collective","Waterville","Maine","USA","2014"
"frc4907","4907","Thunderstamps","St. Thomas","Ontario","Canada","2014"
"frc4908","4908","Duxbury Dragons","Duxbury","Massachusetts","USA","2014"
"frc4909","4909","Bionics","Billerica","Massachusetts","USA","2014"
"frc4910","4910","East Cobb Robotics","Marietta","Georgia","USA","2014"
"frc4911","4911","CyberKnights","Seattle","Washington","USA","2014"
"frc4913","4913","Huskyteers","Anaheim","California","USA","2014"
"frc4914","4914","Panthers","North York","Ontario","Canada","2014"
"frc4915","4915","Spartronics","Bainbridge Island","Washington","USA","2014"
"frc4917","4917","Sir Lancerbot","Elmira","Ontario","Canada","2014"
"frc4918","4918","The Roboctopi","Port Townsend","Washington","USA","2014"
"frc4919","4919","Team Ronin","La Mesa","California","USA","2014"
"frc492","492","Titan Robotics Club","Bellevue","Washington","USA","2001"
"frc4920","4920","Belle River Boltheads","Belle River","Ontario","Canada","2014"
"frc4921","4921","KDHS HAWKTOBOTS","Harrow","Ontario","Canada","2014"
"frc4923","4923","LaserBots","Windsor","Ontario","Canada","2014"
"frc4924","4924","STEM Pythons","Chattanooga","Tennessee","USA","2014"
"frc4925","4925","The Resistance","Wolfeboro","New Hampshire","USA","2014"
"frc4926","4926","GalacTech","Columbus","Indiana","USA","2014"
"frc4929","4929","Maroon Monsoon","Haverhill","Massachusetts","USA","2014"
"frc4930","4930","Electric Mayhem","Buffalo","New York","USA","2014"
"frc4931","4931","Edwardsville Technologies","Edwardsville","Illinois","USA","2014"
"frc4932","4932","Cougar Robotics","Leamington","Ontario","Canada","2014"
"frc4933","4933","Code Green","Okmulgee","Oklahoma","USA","2014"
"frc4935","4935","T-Rex","Charlotte","North Carolina","USA","2014"
"frc4936","4936","Viral Vortex","Tecumseh","Ontario","Canada","2014"
"frc4938","4938","Falcons","Windsor","Ontario","Canada","2014"
"frc4939","4939","Allspark9","Brampton","Ontario","Canada","2014"
"frc494","494","Martians","Goodrich","Michigan","USA","2001"
"frc4940","4940","Knight Vision","Windsor","Ontario","Canada","2014"
"frc4941","4941","RoboBibb","Macon","Georgia","USA","2014"
"frc4942","4942","Spartech","Sherbrooke","Québec","Canada","2014"
"frc4943","4943","""R Cubed""  ","Shelburne","Ontario","Canada","2014"
"frc4944","4944","The Hi Fives","Grand Junction","Colorado","USA","2014"
"frc4945","4945","Titanium-Wrecks","Snow Hill","Maryland","USA","2014"
"frc4946","4946","The Alpha Dogs","Bolton","Ontario","Canada","2014"
"frc4947","4947","Fenix","Cowansville","Québec","Canada","2014"
"frc4949","4949","Robo Panthers","Riverdale","Maryland","USA","2014"
"frc4950","4950","Centaures","Quebec","Québec","Canada","2014"
"frc4951","4951","CDS Cyclones","King","Ontario","Canada","2014"
"frc4952","4952","Les Carnicas","Magog","Québec","Canada","2014"
"frc4953","4953","Laser Beam","Shenzhen","Guangdong","China","2014"
"frc4954","4954","Palindrome Robotics","Newark","Delaware","USA","2014"
"frc4955","4955","LA Tech","Lachine","Québec","Canada","2014"
"frc4956","4956","RoboSharks","Whitehall","Michigan","USA","2014"
"frc4957","4957","Lynx","Montreal","Québec","Canada","2014"
"frc4958","4958","Robocats","Langdon","New Hampshire","USA","2014"
"frc4959","4959","Millennium Falcons","Kansas City","Missouri","USA","2014"
"frc496","496","Royals","Port Jefferson","New York","USA","2001"
"frc4961","4961","Shock and Awe-sum","Almont","Michigan","USA","2014"
"frc4964","4964","Roosevelt Robotics","Los Angeles","California","USA","2014"
"frc4965","4965","FIRE","Anderson","South Carolina","USA","2014"
"frc4967","4967","That ONE Team-OurNextEngineers","Belmont","Michigan","USA","2014"
"frc4968","4968","RoboHawks","Lively","Ontario","Canada","2014"
"frc4969","4969","Iron FeNix","Virginia Beach","Virginia","USA","2014"
"frc4970","4970","ICE Cubed","Harris","Michigan","USA","2014"
"frc4972","4972","BORUSAN ROBOTICS","Istanbul","Istanbul","Türkiye","2014"
"frc4973","4973","Gator Gears","San Francisco","California","USA","2014"
"frc4976","4976","Revolt Robotics","Georgetown","Ontario","Canada","2014"
"frc4978","4978","Tiger Robotics","Baton Rouge","Louisiana","USA","2014"
"frc4979","4979","DevilStorm Robotics","Hinsdale","Illinois","USA","2014"
"frc498","498","The Cobra Commanders","Glendale","Arizona","USA","2001"
"frc4980","4980","Canine Crusaders","Kettle Falls","Washington","USA","2014"
"frc4982","4982","Olympus Robotics","Fort Wayne","Indiana","USA","2014"
"frc4983","4983","IronBots","Mancelona","Michigan","USA","2014"
"frc4984","4984","Bullseye","Temecula","California","USA","2014"
"frc4985","4985","elkSPLOSION","Eagar","Arizona","USA","2014"
"frc4986","4986","Iron Eagles","Tower","Minnesota","USA","2014"
"frc4987","4987","MegaRams","Worcester","Massachusetts","USA","2014"
"frc4988","4988","Yooper Troopers","Cedarville","Michigan","USA","2014"
"frc4990","4990","Basement Bots","Hillsborough","California","USA","2014"
"frc4991","4991","Horsepower","Bridgeville","Pennsylvania","USA","2014"
"frc4992","4992","Sparbotics","Milton","Ontario","Canada","2014"
"frc4994","4994","Kingston Robo-Cards","Kingston","Michigan","USA","2014"
"frc4998","4998","TESLA","Flint","Michigan","USA","2014"
"frc4999","4999","Momentum","Long Beach","California","USA","2014"
"frc5000","5000","Hammerheads","Hingham","Massachusetts","USA","2014"
"frc5001","5001","Fast and Serious","Tulsa","Oklahoma","USA","2014"
"frc5002","5002","Dragon Robotics","Collierville","Tennessee","USA","2014"
"frc5003","5003","Topperbotics","Onalaska","Wisconsin","USA","2014"
"frc5004","5004","Gravity Loop","Roswell","Georgia","USA","2014"
"frc5005","5005","Boyd-Buchanan Robotics","Chattanooga","Tennessee","USA","2014"
"frc5006","5006","Apophis","Prairie Grove","Arkansas","USA","2014"
"frc5008","5008","(robo)LIONS","Detroit","Michigan","USA","2014"
"frc501","501","The PowerKnights","Manchester/Goffstown","New Hampshire","USA","2001"
"frc5010","5010","Tiger Dynasty","Fishers","Indiana","USA","2014"
"frc5012","5012","Gryffingear","Palmdale","California","USA","2014"
"frc5013","5013","Trobots","Kansas City","Missouri","USA","2014"
"frc5014","5014","Wildcats","Detroit","Michigan","USA","2014"
"frc5015","5015","SWAT Bots Robotics","Calgary","Alberta","Canada","2014"
"frc5016","5016","Huntington Robotics","Huntington","New York","USA","2014"
"frc5017","5017","Pirates","Harbor Beach","Michigan","USA","2014"
"frc5019","5019","Gearbox Heroes","West Salem","Wisconsin","USA","2014"
"frc5020","5020","CavBOTS","Roebuck","South Carolina","USA","2014"
"frc5022","5022","Rat Rod Robotics","Jonesborough","Tennessee","USA","2014"
"frc5024","5024","Raider Robotics","London","Ontario","Canada","2014"
"frc5025","5025","Pacific Steel","San Diego","California","USA","2014"
"frc5026","5026","Iron Panthers","Burlingame","California","USA","2014"
"frc5027","5027","Event Horizon (5027)","San Jose","California","USA","2014"
"frc503","503","25 Years of Frog Force","Novi","Michigan","USA","2001"
"frc5030","5030","The Second Mouse","Utica","New York","USA","2014"
"frc5031","5031","Full Metal Mustangs","North York","Ontario","Canada","2014"
"frc5032","5032","Falcons","Mississauga","Ontario","Canada","2014"
"frc5033","5033","Beavertronics","Dorchester","Ontario","Canada","2014"
"frc5034","5034","River City Robotics","Chattanooga","Tennessee","USA","2014"
"frc5036","5036","The Robo Devils","Scarborough","Ontario","Canada","2014"
"frc5038","5038","MEGIDDO LIONS","Megiddo Regional Council ","HaZafon","Israel","2014"
"frc5039","5039","Irish Iron","Sarnia","Ontario","Canada","2014"
"frc5041","5041","CyBears","West Branch","Iowa","USA","2014"
"frc5045","5045","SpartaBot","Memphis","Tennessee","USA","2014"
"frc5046","5046","Jacked Up Jackets","Memphis","Michigan","USA","2014"
"frc5047","5047","DV CONQUISTABOTS","El Paso","Texas","USA","2014"
"frc5048","5048","Spartronics","Imlay City","Michigan","USA","2014"
"frc5049","5049","Minerbots","Las Vegas","Nevada","USA","2014"
"frc5050","5050","Cow Town Robotics","Carleton","Michigan","USA","2014"
"frc5052","5052","The RoboLobos","Cedar Park","Texas","USA","2014"
"frc5053","5053","Lakers","Waterford","Michigan","USA","2014"
"frc5056","5056","MegaHurtz Robotics","Buchanan","Michigan","USA","2014"
"frc5057","5057","RoboBusters","Dallas","Texas","USA","2014"
"frc5058","5058","CGLA Mustang Innovators","Chattanooga","Tennessee","USA","2014"
"frc5059","5059","The Midnight Cicadas","Globe","Arizona","USA","2014"
"frc5060","5060","IgKnight","Farmington","Missouri","USA","2014"
"frc5063","5063","BuzzBots","Galivants Ferry","South Carolina","USA","2014"
"frc5064","5064","Opcom","Edmonton","Alberta","Canada","2014"
"frc5065","5065","Knights #5065","Detroit","Michigan","USA","2014"
"frc5066","5066","Singularity","Saline","Michigan","USA","2014"
"frc5067","5067","Steiner Steel Storm","Ann Arbor","Michigan","USA","2014"
"frc5068","5068","The Outsiders","Detroit","Michigan","USA","2014"
"frc5069","5069","The Iron Giants","Edwardsburg","Michigan","USA","2014"
"frc5070","5070","Gearnotics","Houston","Texas","USA","2014"
"frc5071","5071","Corner Canyon High School Charger Robotics","Draper","Utah","USA","2014"
"frc5072","5072","Raider Robotics","De Tour Village","Michigan","USA","2014"
"frc5074","5074","RoboMustangs","Norcross","Georgia","USA","2014"
"frc5076","5076","Richardson Stormbots","Ajax","Ontario","Canada","2014"
"frc5077","5077","RoboCards","Youngstown","Ohio","USA","2014"
"frc5078","5078","ROBO-KAOS","Calgary","Alberta","Canada","2014"
"frc5082","5082","Northmen Robotics","Kansas City","Missouri","USA","2014"
"frc5084","5084","Team FridgeBot","Corunna","Michigan","USA","2014"
"frc5085","5085","LakerBots","Blachly","Oregon","USA","2014"
"frc5086","5086","Cadillac Connectors","Cadillac","Michigan","USA","2014"
"frc5087","5087","Marsden High School","West Ryde","New South Wales","Australia","2014"
"frc5089","5089","Robo-Nerds","Los Angeles","California","USA","2014"
"frc509","509","Red Storm","Bedford","New Hampshire","USA","2001"
"frc5090","5090","TorqueNados","Trenton","Michigan","USA","2014"
"frc5092","5092","Titanium Tigers","North York","Ontario","Canada","2014"
"frc5093","5093","Tech-Sets","Culiacan","Sinaloa","Mexico","2014"
"frc5094","5094","Blizzard","Brampton","Ontario","Canada","2014"
"frc5095","5095","RoBeauce","Saint-Georges","Québec","Canada","2014"
"frc5096","5096","The Teutonic Force","Germantown","Wisconsin","USA","2014"
"frc5098","5098","STING - R","Kansas City","Missouri","USA","2014"
"frc5099","5099","Northport Robotics","Northport","New York","USA","2014"
"frc51","51","Wings of Fire","Pontiac","Michigan","USA","1996"
"frc5100","5100","Romanoid","Los Angeles","California","USA","2014"
"frc5101","5101","Braves","San Carlos","Arizona","USA","2014"
"frc5102","5102","The Underbots","Santa Maria","California","USA","2014"
"frc5103","5103","Jaegernauts","New Braunfels","Texas","USA","2014"
"frc5104","5104","BreakerBots","Pacific Grove","California","USA","2014"
"frc5106","5106","High Impact Technologies","Sunderland","Maryland","USA","2014"
"frc5107","5107","The Neurotoxins","Upland","California","USA","2014"
"frc5109","5109","Gladiator Robotics","Johns Creek","Georgia","USA","2014"
"frc5110","5110","Robo Herd","Elk Rapids","Michigan","USA","2014"
"frc5111","5111","SaxonBots","Spokane","Washington","USA","2014"
"frc5112","5112","The Gongoliers","Foster and Glocester ","Rhode Island","USA","2014"
"frc5113","5113","Combustible Lemons","Moorestown","New Jersey","USA","2014"
"frc5114","5114","Titanium Tigers","Fenton","Michigan","USA","2014"
"frc5115","5115","Knight Riders","Silver Spring","Maryland","USA","2014"
"frc5117","5117","Comets","Calgary","Alberta","Canada","2014"
"frc5118","5118","Kainai High School K-Bots","Cardston","Alberta","Canada","2014"
"frc5119","5119","Team STEAM","Lawrence","Kansas","USA","2014"
"frc5122","5122","robOTies","Old Town","Maine","USA","2014"
"frc5123","5123","Mechadogs","Yonkers","New York","USA","2014"
"frc5124","5124","West Torrance Robotics","Torrance","California","USA","2014"
"frc5125","5125","Hawks on the Horizon","Chicago","Illinois","USA","2014"
"frc5126","5126","Electromagnetic Panthers (EMP)","Riverside","Missouri","USA","2014"
"frc5129","5129","Digital Devils","Plainville","Connecticut","USA","2014"
"frc5130","5130","Undercogs","LIttle River","South Carolina","USA","2014"
"frc5132","5132","RoboClovers","Winder","Georgia","USA","2014"
"frc5133","5133","PrepaTec - Blue Steel","AGUASCALIENTES","Aguascalientes","Mexico","2014"
"frc5134","5134","RoboWolves","Clovis","California","USA","2014"
"frc5135","5135","Black Unicorns","Yehud","HaMerkaz","Israel","2014"
"frc5136","5136","MechaPirates","Solvang","California","USA","2014"
"frc5137","5137","Iron Kodiaks","San Marcos","California","USA","2014"
"frc514","514","Entropy","Miller Place","New York","USA","2001"
"frc5141","5141","GRIFFINITE","Kansas City","Missouri","USA","2014"
"frc5142","5142","Robo Dominators","New Haven","Connecticut","USA","2014"
"frc5143","5143","GRG Raw Steel","Coleraine","Minnesota","USA","2014"
"frc5144","5144","LISD TECHnicians","Adrian","Michigan","USA","2014"
"frc5145","5145","WolfBotics","Gainesville","Florida","USA","2014"
"frc5146","5146","Rusty Knights","Hebron","Ohio","USA","2014"
"frc5147","5147","Hornets","Fulton","Missouri","USA","2014"
"frc5148","5148","New Berlin Blitz","New Berlin","Wisconsin","USA","2014"
"frc5149","5149","TroyBotics","Albany","New York","USA","2014"
"frc5150","5150","Hybrid Hornets","Flint","Michigan","USA","2014"
"frc5152","5152","Alotobots","Otsego","Michigan","USA","2014"
"frc5153","5153","EAST at HHS","Huntsville","Arkansas","USA","2014"
"frc5155","5155","Bearcats","Ubly","Michigan","USA","2014"
"frc5156","5156","Laker Battleships","Pigeon","Michigan","USA","2014"
"frc5158","5158","Richmond Hill","Richmond Hill","Ontario","Canada","2014"
"frc5159","5159","Bengal Robotics","Salt Lake City","Utah","USA","2014"
"frc5160","5160","Chargers","Cary","North Carolina","USA","2014"
"frc5161","5161","Trojan Technicians","Plainwell","Michigan","USA","2014"
"frc5162","5162","The Big Red Theory","Big Rapids","Michigan","USA","2014"
"frc5163","5163","The Aluminum Warriors","Hopkinton","Massachusetts","USA","2014"
"frc5166","5166","Fabricators","Freeland","Michigan","USA","2014"
"frc5167","5167","Vi-Bots","Marysville","Michigan","USA","2014"
"frc5168","5168","Guardian Angels","New Orleans","Louisiana","USA","2014"
"frc5171","5171","Deus Ex Machina","Monterey","California","USA","2014"
"frc5172","5172","Gators","Greenbush","Minnesota","USA","2014"
"frc5173","5173","Fennville RoboHawks","Fennville","Michigan","USA","2014"
"frc5175","5175","Purple People Eaters","Pickford","Michigan","USA","2014"
"frc5176","5176","RoboBills","Saint Louis","Missouri","USA","2014"
"frc5178","5178","The Nerdy Birds","Farmington","Arkansas","USA","2014"
"frc5179","5179","Les Sénateurs","Drummondville","Québec","Canada","2014"
"frc5180","5180","Metal Heads","Blythewood","South Carolina","USA","2014"
"frc5181","5181","Explorer Robotics","Wyndmoor","Pennsylvania","USA","2014"
"frc5182","5182","Chieftainators","Dowagiac","Michigan","USA","2014"
